date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:34	125537/125537	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20May%202017%2017:19:04%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/screenshot/1.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/screenshot/1.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:37	234219/234219	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Dec%202016%2014:15:12%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/about.png	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/about.png	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:39	25274/25274	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2002:33:34%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/screenshot/5.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/screenshot/5.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:39	52016/52016	---M--	200	added ('OK')	image/jpeg	date:Sat,%2006%20May%202017%2018:02:54%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/screenshot/4.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/screenshot/4.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:44	43850/43850	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2002:33:40%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/screenshot/6.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/screenshot/6.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:44	28479/28479	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2003:48:48%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/testimonial/1.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/testimonial/1.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:45	39530/39530	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Mar%202017%2002:33:26%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/screenshot/7.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/screenshot/7.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:47	18366/18366	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2003:45:48%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/testimonial/2.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/testimonial/2.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:47	16086/16086	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2003:47:22%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/testimonial/3.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/testimonial/3.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:49	21319/21319	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2003:46:14%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/testimonial/4.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/testimonial/4.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:50	14541/14541	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2003:47:42%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/testimonial/5.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/testimonial/5.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:53:51	19102/19102	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20May%202017%2003:48:10%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/testimonial/6.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/testimonial/6.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:10	114786/114786	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20May%202017%2001:50:24%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/faq.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/faq.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:16	158818/158818	---M--	200	added ('OK')	image/jpeg	date:Sat,%2001%20Apr%202017%2021:39:22%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/bg/download-bg.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/bg/download-bg.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:17	37045/37045	---M--	200	added ('OK')	application/javascript	date:Mon,%2025%20Jul%202016%2019:53:30%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/bootstrap.min.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/bootstrap.min.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:18	12597/12597	---M--	200	added ('OK')	application/javascript	date:Sun,%2015%20Mar%202015%2009:14:14%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/jquery.stellar.min.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/jquery.stellar.min.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:24	44854/44854	---M--	200	added ('OK')	application/javascript	date:Tue,%2008%20Dec%202015%2010:57:28%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/jquery.mb.YTPlayer.min.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/jquery.mb.YTPlayer.min.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:25	40401/40401	---M--	200	added ('OK')	application/javascript	date:Wed,%2025%20Jan%202017%2013:15:14%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/owl.carousel.min.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/owl.carousel.min.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:28	20216/20216	---M--	200	added ('OK')	application/javascript	date:Sat,%2020%20Feb%202016%2006:06:30%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/jquery.magnific-popup.min.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/jquery.magnific-popup.min.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:30	23601/23601	---M--	200	added ('OK')	application/javascript	date:Sat,%2031%20Dec%202016%2018:02:52%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/masonry.pkgd.min.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/masonry.pkgd.min.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:30	7646/7646	---M--	200	added ('OK')	application/javascript	date:Thu,%2015%20Dec%202016%2014:33:34%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/validator.min.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/validator.min.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:31	5591/5591	---M--	200	added ('OK')	application/javascript	date:Mon,%2018%20Apr%202016%2019:35:44%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/jquery.ajaxchimp.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/jquery.ajaxchimp.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:32	8155/8155	---M--	200	added ('OK')	application/javascript	date:Wed,%2025%20Jan%202017%2013:15:14%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/wow-1.3.0.min.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/wow-1.3.0.min.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:33	7332/7332	---M--	200	added ('OK')	application/javascript	date:Sun,%2007%20May%202017%2021:40:24%20GMT	http://programmerhasan.com/demos/apps/apps/assets/js/scripts.js	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/js/scripts.js	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:36	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jul%202016%2017:43:02%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.eot	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.eot	(from http://programmerhasan.com/demos/apps/apps/assets/css/bootstrap.min.css)
11:54:36	18028/18028	---M--	200	added ('OK')	text/plain	date:Mon,%2025%20Jul%202016%2017:43:02%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.woff2	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.woff2	(from http://programmerhasan.com/demos/apps/apps/assets/css/bootstrap.min.css)
11:54:40	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jul%202016%2017:43:02%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.eot?	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regulard41d.eot	(from http://programmerhasan.com/demos/apps/apps/assets/css/bootstrap.min.css)
11:54:40	23424/23424	---M--	200	added ('OK')	application/x-font-woff	date:Mon,%2025%20Jul%202016%2017:43:02%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.woff	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.woff	(from http://programmerhasan.com/demos/apps/apps/assets/css/bootstrap.min.css)
11:54:40	340201/340201	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Jul%202016%2001:42:02%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/bg/video-bg.jpg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/bg/video-bg.jpg	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:54:43	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Jul%202016%2017:43:02%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.svg	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.svg	(from http://programmerhasan.com/demos/apps/apps/assets/css/bootstrap.min.css)
11:54:48	45404/45404	---M--	200	added ('OK')	application/x-font-ttf	date:Mon,%2025%20Jul%202016%2017:43:02%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.ttf	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/glyphicons-halflings-regular.ttf	(from http://programmerhasan.com/demos/apps/apps/assets/css/bootstrap.min.css)
11:55:02	77160/77160	---M--	200	added ('OK')	text/plain	date:Thu,%2027%20Oct%202016%2020:51:44%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://programmerhasan.com/demos/apps/apps/assets/css/font-awesome.min.css)
11:55:10	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Oct%202016%2020:51:44%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont3e6e.eot	(from http://programmerhasan.com/demos/apps/apps/assets/css/font-awesome.min.css)
11:55:10	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2027%20Oct%202016%2020:51:44%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont.eot?	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfontd41d.eot	(from http://programmerhasan.com/demos/apps/apps/assets/css/font-awesome.min.css)
11:55:14	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2027%20Oct%202016%2020:51:44%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont3e6e.svg	(from http://programmerhasan.com/demos/apps/apps/assets/css/font-awesome.min.css)
11:55:15	178/178	---M--	200	added ('OK')	text/html	date:Fri,%2003%20Feb%202017%2004:01:32%20GMT	http://programmerhasan.com/demos/apps/apps/assets/css/owl.video.play.html	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/css/owl.video.play.html	(from http://programmerhasan.com/demos/apps/apps/assets/css/owl.carousel.css)
11:55:16	366/366	---M--	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202017%2000:36:14%20GMT	http://programmerhasan.com/demos/apps/apps/assets/css/ytp-regular.html	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/css/ytp-regular.html	(from http://programmerhasan.com/demos/apps/apps/assets/css/YTPlayer.css)
11:55:16	903967/903967	---M--	200	added ('OK')	image/png	date:Tue,%2002%20May%202017%2001:02:56%20GMT	http://programmerhasan.com/demos/apps/apps/assets/img/hand.png	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/img/hand.png	(from http://programmerhasan.com/demos/apps/apps/index_video.html)
11:55:17	366/366	---M--	200	added ('OK')	text/html	date:Sun,%2012%20Mar%202017%2000:36:14%20GMT	http://programmerhasan.com/demos/apps/apps/assets/css/ytp-regular-2.html	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/css/ytp-regular-2.html	(from http://programmerhasan.com/demos/apps/apps/assets/css/YTPlayer.css)
11:55:17	358/358	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20May%202017%2011:55:17%20GMT	http://programmerhasan.com/demos/apps/apps/assets/images/raster.html	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/images/raster.38.delayed	(from http://programmerhasan.com/demos/apps/apps/assets/css/YTPlayer.css)
11:55:18	361/361	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20May%202017%2011:55:17%20GMT	http://programmerhasan.com/demos/apps/apps/assets/images/raster%402x.html	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/images/raster@2x.39.delayed	(from http://programmerhasan.com/demos/apps/apps/assets/css/YTPlayer.css)
11:55:18	98024/98024	---M--	200	added ('OK')	application/x-font-woff	date:Thu,%2027%20Oct%202016%2020:51:44%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont3e6e.woff	(from http://programmerhasan.com/demos/apps/apps/assets/css/font-awesome.min.css)
11:55:18	362/362	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20May%202017%2011:55:18%20GMT	http://programmerhasan.com/demos/apps/apps/assets/images/raster_dot.html	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/images/raster_dot.3a.delayed	(from http://programmerhasan.com/demos/apps/apps/assets/css/YTPlayer.css)
11:55:19	365/365	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2019%20May%202017%2011:55:19%20GMT	http://programmerhasan.com/demos/apps/apps/assets/images/raster_dot%402x.html	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/images/raster_dot@2x.3b.delayed	(from http://programmerhasan.com/demos/apps/apps/assets/css/YTPlayer.css)
11:55:23	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2027%20Oct%202016%2020:51:44%20GMT	http://programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/TRUNGDOAN/Desktop/theme/tpcn/programmerhasan.com/demos/apps/apps/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://programmerhasan.com/demos/apps/apps/assets/css/font-awesome.min.css)
